date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:11:28	542/542	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:44%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/themes/paradise/assets/js/post-favorite-d0b4698a44145b1f1695979ce82da5d7.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/themes/paradise/assets/js/post-favorite-d0b4698a44145b1f1695979ce82da5d7.js	(from http://paradise.jwsuperthemes.com/)
12:11:28	15514/15514	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:45%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/themes/paradise/assets/js/js_jws/modernizr-2.8.3.min-7759b34e081adcf8afd579fbdd4fd047.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/themes/paradise/assets/js/js_jws/modernizr-2.8.3.min-7759b34e081adcf8afd579fbdd4fd047.js	(from http://paradise.jwsuperthemes.com/)
12:11:29	1928/1928	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:44%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/themes/paradise/assets/js/js_jws/cookie-cfe5bddac2e247c644ece406d3e9bec6.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/themes/paradise/assets/js/js_jws/cookie-cfe5bddac2e247c644ece406d3e9bec6.js	(from http://paradise.jwsuperthemes.com/)
12:11:30	35722/35722	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:45%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/plugins/js_composer/assets/lib/bower/isotope/dist/isotope.pkgd.min-6.0.5.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/plugins/js_composer/assets/lib/bower/isotope/dist/isotope.pkgd.min-6.0.5.js	(from http://paradise.jwsuperthemes.com/)
12:11:30	33910/33910	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:44%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/themes/paradise/assets/js/js_jws/packery-982d3af09eb754e22d62207dc51572c2.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/themes/paradise/assets/js/js_jws/packery-982d3af09eb754e22d62207dc51572c2.js	(from http://paradise.jwsuperthemes.com/)
12:11:31	5592/5592	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:44%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/themes/paradise/assets/js/js_jws/img_load-3be5df176bce7887da93d2191f026dfc.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/themes/paradise/assets/js/js_jws/img_load-3be5df176bce7887da93d2191f026dfc.js	(from http://paradise.jwsuperthemes.com/)
12:11:32	28935/28935	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:45%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/themes/paradise/assets/js/js_jws/jquery.mixitup.min-7759b34e081adcf8afd579fbdd4fd047.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/themes/paradise/assets/js/js_jws/jquery.mixitup.min-7759b34e081adcf8afd579fbdd4fd047.js	(from http://paradise.jwsuperthemes.com/)
12:11:32	4283/4283	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:44%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/themes/paradise/assets/js/js_jws/jquery.sticky-dcbce7f78f319477f9080b6c20efd614.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/themes/paradise/assets/js/js_jws/jquery.sticky-dcbce7f78f319477f9080b6c20efd614.js	(from http://paradise.jwsuperthemes.com/)
12:11:33	8044/8044	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:45%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/themes/paradise/assets/js/js_jws/waypoints.min-7759b34e081adcf8afd579fbdd4fd047.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/themes/paradise/assets/js/js_jws/waypoints.min-7759b34e081adcf8afd579fbdd4fd047.js	(from http://paradise.jwsuperthemes.com/)
12:11:34	40401/40401	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:45%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/themes/paradise/assets/js/js_jws/owl.carousel.min-7759b34e081adcf8afd579fbdd4fd047.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/themes/paradise/assets/js/js_jws/owl.carousel.min-7759b34e081adcf8afd579fbdd4fd047.js	(from http://paradise.jwsuperthemes.com/)
12:11:35	5317/5317	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:44%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/themes/paradise/assets/js/js_jws/tit-b352805be5f145780bcd150f3ac0f9c8.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/themes/paradise/assets/js/js_jws/tit-b352805be5f145780bcd150f3ac0f9c8.js	(from http://paradise.jwsuperthemes.com/)
12:11:36	20216/20216	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:45%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/themes/paradise/assets/js/js_jws/jquery.magnific-popup.min-7759b34e081adcf8afd579fbdd4fd047.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/themes/paradise/assets/js/js_jws/jquery.magnific-popup.min-7759b34e081adcf8afd579fbdd4fd047.js	(from http://paradise.jwsuperthemes.com/)
12:11:37	9825/9825	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:44%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/themes/paradise/assets/js/js_jws/main_jws-85d561c04e1c9b61c343cb29196fa7ff.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/themes/paradise/assets/js/js_jws/main_jws-85d561c04e1c9b61c343cb29196fa7ff.js	(from http://paradise.jwsuperthemes.com/)
12:11:38	3337/3337	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:44%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/themes/paradise/assets/js/js_jws/jquery.easing.1.3-fba4c0da8f28a5ce42bd0cf28771fbf4.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/themes/paradise/assets/js/js_jws/jquery.easing.1.3-fba4c0da8f28a5ce42bd0cf28771fbf4.js	(from http://paradise.jwsuperthemes.com/)
12:11:39	31819/31819	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:45%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/themes/paradise/assets/js/bootstrap.min-7759b34e081adcf8afd579fbdd4fd047.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/themes/paradise/assets/js/bootstrap.min-7759b34e081adcf8afd579fbdd4fd047.js	(from http://paradise.jwsuperthemes.com/)
12:11:39	278/278	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:44%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/themes/paradise/assets/js/js_jws/start-ajax-5340bc5353987fcd00646e93e1232138.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/themes/paradise/assets/js/js_jws/start-ajax-5340bc5353987fcd00646e93e1232138.js	(from http://paradise.jwsuperthemes.com/)
12:11:39	10788/10788	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:44%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/themes/paradise/assets/js/SmoothScroll-2b4abf6ae037d2d01b3c4b69b61bba64.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/themes/paradise/assets/js/SmoothScroll-2b4abf6ae037d2d01b3c4b69b61bba64.js	(from http://paradise.jwsuperthemes.com/)
12:11:40	822/822	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:44%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/plugins/newsletter/subscription/validate-f0ea7f901b05370a8477fc196263ec85.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/plugins/newsletter/subscription/validate-f0ea7f901b05370a8477fc196263ec85.js	(from http://paradise.jwsuperthemes.com/)
12:11:41	20601/20601	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:45%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min-6.0.5.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min-6.0.5.js	(from http://paradise.jwsuperthemes.com/)
12:11:41	1070/1070	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:45%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/themes/paradise/assets/js/js_jws/jquery.counterup.min-7759b34e081adcf8afd579fbdd4fd047.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/themes/paradise/assets/js/js_jws/jquery.counterup.min-7759b34e081adcf8afd579fbdd4fd047.js	(from http://paradise.jwsuperthemes.com/)
12:11:42	108/108	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:44%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/themes/paradise/assets/js/js_jws/start-couterup-be4d7b54f2ae1910c781d676b4196e89.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/themes/paradise/assets/js/js_jws/start-couterup-be4d7b54f2ae1910c781d676b4196e89.js	(from http://paradise.jwsuperthemes.com/)
12:11:43	12834/12834	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:45%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/plugins/js_composer/assets/lib/bower/skrollr/dist/skrollr.min-6.0.5.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/plugins/js_composer/assets/lib/bower/skrollr/dist/skrollr.min-6.0.5.js	(from http://paradise.jwsuperthemes.com/)
12:11:43	41562/41562	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:44%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/themes/paradise/assets/js/skick-86b4f6dce42ce6a991603723662e86b7.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/themes/paradise/assets/js/skick-86b4f6dce42ce6a991603723662e86b7.js	(from http://paradise.jwsuperthemes.com/)
12:11:44	1165/1165	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:44%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/themes/paradise/assets/js/start-js-flex-6c83c473870852b806f41998b56c794a.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/themes/paradise/assets/js/start-js-flex-6c83c473870852b806f41998b56c794a.js	(from http://paradise.jwsuperthemes.com/)
12:11:45	24062/24062	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:45%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/plugins/js_composer/assets/lib/prettyphoto/js/jquery.prettyPhoto.min-6.0.5.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/plugins/js_composer/assets/lib/prettyphoto/js/jquery.prettyPhoto.min-6.0.5.js	(from http://paradise.jwsuperthemes.com/)
12:11:45	41985/41985	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:45%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/plugins/js_composer/assets/lib/owl-carousel2-dist/owl.carousel.min-6.0.5.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/plugins/js_composer/assets/lib/owl-carousel2-dist/owl.carousel.min-6.0.5.js	(from http://paradise.jwsuperthemes.com/)
12:11:46	7168/7168	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:45%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/plugins/js_composer/assets/lib/bower/imagesloaded/imagesloaded.pkgd.min-6.0.5.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/plugins/js_composer/assets/lib/bower/imagesloaded/imagesloaded.pkgd.min-6.0.5.js	(from http://paradise.jwsuperthemes.com/)
12:11:46	16119/16119	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:45%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-includes/js/underscore.min-1.8.3.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-includes/js/underscore.min-1.8.3.js	(from http://paradise.jwsuperthemes.com/)
12:11:47	9237/9237	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:45%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/plugins/js_composer/assets/lib/vc_waypoints/vc-waypoints.min-6.0.5.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/plugins/js_composer/assets/lib/vc_waypoints/vc-waypoints.min-6.0.5.js	(from http://paradise.jwsuperthemes.com/)
12:11:48	26426/26426	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:46%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/plugins/js_composer/assets/js/dist/vc_grid.min-6.0.5.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/plugins/js_composer/assets/js/dist/vc_grid.min-6.0.5.js	(from http://paradise.jwsuperthemes.com/)
12:11:48	1044/1044	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:46%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-includes/js/wp-util.min-7759b34e081adcf8afd579fbdd4fd047.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-includes/js/wp-util.min-7759b34e081adcf8afd579fbdd4fd047.js	(from http://paradise.jwsuperthemes.com/)
12:11:49	13225/13225	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:46%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min-3.8.0.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart-variation.min-3.8.0.js	(from http://paradise.jwsuperthemes.com/)
12:11:50	2616/2616	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:46%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min-1.7.21.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/plugins/woocommerce/assets/js/zoom/jquery.zoom.min-1.7.21.js	(from http://paradise.jwsuperthemes.com/)
12:11:50	31904/31904	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:46%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min-4.1.1.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe.min-4.1.1.js	(from http://paradise.jwsuperthemes.com/)
12:11:51	9878/9878	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:46%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min-4.1.1.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/plugins/woocommerce/assets/js/photoswipe/photoswipe-ui-default.min-4.1.1.js	(from http://paradise.jwsuperthemes.com/)
12:11:52	6346/6346	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:46%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min-3.8.0.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/plugins/woocommerce/assets/js/frontend/single-product.min-3.8.0.js	(from http://paradise.jwsuperthemes.com/)
12:11:52	21592/21592	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2012%20May%202020%2007:02:46%20GMT	http://paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/plugins/woocommerce/assets/js/prettyPhoto/jquery.prettyPhoto.min-3.1.6.js	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/cache/busting/1/wp-content/plugins/woocommerce/assets/js/prettyPhoto/jquery.prettyPhoto.min-3.1.6.js	(from http://paradise.jwsuperthemes.com/)
12:11:53	847/847	---M--	200	added ('OK')	image/gif	date:Tue,%2007%20Apr%202020%2006:12:35%20GMT	http://paradise.jwsuperthemes.com/wp-content/plugins/contact-form-7/images/ajax-loader.gif	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from http://paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/plugins/contact-form-7/includes/css/styles-690f9fed3a5a4ead1b1a000a28f761e6.css)
12:11:54	12136/12136	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2012%20Nov%202019%2001:31:57%20GMT	http://paradise.jwsuperthemes.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.eot?5510888	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.eot	(from http://paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/plugins/revslider/public/assets/css/rs6-cc5bd90aa37789d54d3ff0fb8baf40f2.css)
12:11:54	7536/7536	---M-Z	200	added ('OK')	application/x-font-woff	date:Tue,%2012%20Nov%202019%2001:31:57%20GMT	http://paradise.jwsuperthemes.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.woff?5510888	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.woff	(from http://paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/plugins/revslider/public/assets/css/rs6-cc5bd90aa37789d54d3ff0fb8baf40f2.css)
12:11:55	11968/11968	---M-Z	200	added ('OK')	application/x-font-ttf	date:Tue,%2012%20Nov%202019%2001:31:57%20GMT	http://paradise.jwsuperthemes.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.ttf?5510888	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.ttf	(from http://paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/plugins/revslider/public/assets/css/rs6-cc5bd90aa37789d54d3ff0fb8baf40f2.css)
12:11:56	13691/13691	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2012%20Nov%202019%2001:31:57%20GMT	http://paradise.jwsuperthemes.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.svg?5510888	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.svg	(from http://paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/plugins/revslider/public/assets/css/rs6-cc5bd90aa37789d54d3ff0fb8baf40f2.css)
12:11:56	326/326	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2001:31:57%20GMT	http://paradise.jwsuperthemes.com/wp-content/plugins/revslider/public/assets/css/openhand.cur	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/plugins/revslider/public/assets/css/openhand.html	(from http://paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/plugins/revslider/public/assets/css/rs6-cc5bd90aa37789d54d3ff0fb8baf40f2.css)
12:11:57	326/326	---M-Z	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202019%2001:31:57%20GMT	http://paradise.jwsuperthemes.com/wp-content/plugins/revslider/public/assets/css/closedhand.cur	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/plugins/revslider/public/assets/css/closedhand.html	(from http://paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/plugins/revslider/public/assets/css/rs6-cc5bd90aa37789d54d3ff0fb8baf40f2.css)
12:11:58	70/70	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Nov%202019%2001:31:56%20GMT	http://paradise.jwsuperthemes.com/wp-content/plugins/revslider/public/assets/assets/gridtile.png	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from http://paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/plugins/revslider/public/assets/css/rs6-cc5bd90aa37789d54d3ff0fb8baf40f2.css)
12:12:00	70/70	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Nov%202019%2001:31:56%20GMT	http://paradise.jwsuperthemes.com/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from http://paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/plugins/revslider/public/assets/css/rs6-cc5bd90aa37789d54d3ff0fb8baf40f2.css)
12:12:01	70/70	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Nov%202019%2001:31:56%20GMT	http://paradise.jwsuperthemes.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from http://paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/plugins/revslider/public/assets/css/rs6-cc5bd90aa37789d54d3ff0fb8baf40f2.css)
12:12:01	71/71	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Nov%202019%2001:31:56%20GMT	http://paradise.jwsuperthemes.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	(from http://paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/plugins/revslider/public/assets/css/rs6-cc5bd90aa37789d54d3ff0fb8baf40f2.css)
12:12:02	90/90	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Nov%202019%2001:31:56%20GMT	http://paradise.jwsuperthemes.com/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	(from http://paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/plugins/revslider/public/assets/css/rs6-cc5bd90aa37789d54d3ff0fb8baf40f2.css)
12:12:03	2545/2545	---M--	200	added ('OK')	image/gif	date:Tue,%2012%20Nov%202019%2001:31:56%20GMT	http://paradise.jwsuperthemes.com/wp-content/plugins/revslider/public/assets/assets/loader.gif	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from http://paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/plugins/revslider/public/assets/css/rs6-cc5bd90aa37789d54d3ff0fb8baf40f2.css)
12:12:05	1676/1676	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2012%20Nov%202019%2001:31:49%20GMT	http://paradise.jwsuperthemes.com/wp-content/plugins/woocommerce/assets/fonts/star.eot	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/plugins/woocommerce/assets/fonts/star.eot	(from http://paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/plugins/woocommerce/assets/css/woocommerce-cdc1fb8b3e7559373d866c0e547c6a11.css)
12:12:05	1676/1676	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2012%20Nov%202019%2001:31:49%20GMT	http://paradise.jwsuperthemes.com/wp-content/plugins/woocommerce/assets/fonts/star.eot?	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/plugins/woocommerce/assets/fonts/stard41d.eot	(from http://paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/plugins/woocommerce/assets/css/woocommerce-cdc1fb8b3e7559373d866c0e547c6a11.css)
12:12:06	1304/1304	---M-Z	200	added ('OK')	application/x-font-woff	date:Tue,%2012%20Nov%202019%2001:31:49%20GMT	http://paradise.jwsuperthemes.com/wp-content/plugins/woocommerce/assets/fonts/star.woff	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/plugins/woocommerce/assets/fonts/star.woff	(from http://paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/plugins/woocommerce/assets/css/woocommerce-cdc1fb8b3e7559373d866c0e547c6a11.css)
12:12:08	1512/1512	---M-Z	200	added ('OK')	application/x-font-ttf	date:Tue,%2012%20Nov%202019%2001:31:49%20GMT	http://paradise.jwsuperthemes.com/wp-content/plugins/woocommerce/assets/fonts/star.ttf	D:/Extra/College/Beauty/Beauty/paradise.jwsuperthemes.com/wp-content/plugins/woocommerce/assets/fonts/star.ttf	(from http://paradise.jwsuperthemes.com/wp-content/cache/min/1/wp-content/plugins/woocommerce/assets/css/woocommerce-cdc1fb8b3e7559373d866c0e547c6a11.css)
